;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
100;adoreeeeeee;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.704971279063683e-06;2.3733094584009886e-05;5.6809021658904336e-05;0.0;0.00011886624508079828;1.3289619751310907e-05;7.369181333876898e-05;0.0;0.0001296664430666617;0.0;0.0;6.412169989237317e-05;0.0;3.330928807576437e-05;0.0;6.338716697200871e-05;2.6964575491792843e-06
101;adorent;0.0;0.0;0.0;0.009879226360866246;0.0;0.0;0.0;0.013496374222954962;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0035962070167199433;0.001014930286099822;0.0;0.00647634155145021;0.0003528304162018321;0.0;0.0
102;adorrrrrrrreeee;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.873243593526987e-129
103;adoré;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016447342914175704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
104;ados;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.400669783275668e-05;0.0;0.0;0.0;0.0;0.0;2.0809064417407564e-06;0.005473742825970955
105;adouci;0.0;0.0;0.008757097714968142;0.01398985689267059;0.0;0.0;0.0;0.0;0.0;0.0;0.003878302568573658;0.0;0.0;0.0;0.0;0.0;0.02456920169182075;0.0;0.0;0.0028056767141272166;0.0;0.0;0.0;0.0
106;adoucir;0.0;0.0;0.0;0.0;0.0;0.007132812629355361;0.0;0.0;0.0;0.00614870904946659;0.007514355677825694;0.0;0.0;0.0;0.0;0.002302557778460893;0.0;0.0;0.0;0.00888783941191748;0.0;0.0007665069914552427;0.0;0.0
107;adoucissent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006803089028479659;0.0;0.0021260219554613954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
108;adoucit;0.0;0.0;0.0;0.03545192812689419;0.0;0.0;0.0;0.0;0.0;0.0;0.01602161171694675;0.0;0.0;0.0;0.009779589537414242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
109;adpater;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013486093244596351;0.0;0.0;0.0;0.0;0.0027420171795906503;0.0;0.0;0.0;0.0;0.00020118594960907366
110;adresse;0.0;0.0;0.0;0.0;0.0;0.00594576124633079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001283339320503892;0.0;0.0001249884508332674;0.0;0.0;0.0;0.0;0.0;0.0
111;adresser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006079719869369938;0.0;0.0;0.0;0.0003874919135038545;0.0;0.0;0.0014216774898161745;0.0;0.0;0.002889377239004626;0.002635945904987691;0.0;0.0;0.0;3.9642891562287e-05
112;adulte;0.0015053178567052507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012815815625173183;0.0;0.0;0.0;0.0;0.0;0.0;0.0008099016495815485;0.0;0.0;0.009394129264292112;0.0;0.0;0.0
113;advers;0.0;0.0;0.0;0.0;0.0;0.0;1.1133957645171075e-05;0.0;0.0;4.285776567007404e-05;6.056059025422126e-05;0.0;0.0;0.0;0.0;0.00043643621296421506;0.0;0.0002929650759534893;8.865370335924436e-05;0.0;0.00015035850123534206;8.980667007171098e-05;0.0;2.289583834523409e-05
114;adéquat;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021350689874128248;0.00012475375264538462;0.0;0.0;0.0007281346916353315;0.000880279586150205;0.0;0.0006000805655772147;0.0004483785140708132;0.0;9.596474183566128e-05;0.0;0.0;0.0
115;affaire;0.0;0.0;0.0;0.016826310857027738;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005014706823662652;0.0;0.006072778374066221;0.0;0.0;0.0;0.013247880192469186;0.0;0.0
116;affecter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0043020239691365526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001119956840284755;8.384974729066655e-05;0.0;0.0;0.00036912241947822065;0.0;0.0001057318568771985
117;affine;0.0;0.0;0.0;0.0;0.0;9.677488755102269e-05;0.0;0.0;4.060995126557007e-05;9.951016597590154e-06;0.0;0.0;0.0;5.263246744202574e-05;3.6900406055964056e-05;0.00014732775133929858;0.0;9.479692141153028e-05;0.0;5.376964227372172e-05;0.0001659818126440061;0.0;0.0;2.8782893126730223e-05
118;affiner;0.0;0.0;0.0;0.015110538771010453;0.0;0.0;0.0;0.004107368422867952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
119;affoler;0.0;0.0031756409941099684;0.0;0.0;0.0;0.0;0.001948003259223699;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000830457216781981;0.00012966766415128253;0.0;0.0013942718400815235;0.0;0.00019344106558762884;0.0
120;affreux;0.0;0.0;0.0002760052748637874;0.0;0.0;0.0;0.0;0.0;0.00017520527686570959;0.0;0.00019915976723155365;0.0;0.0;0.0010396401981498868;0.001132954057904493;0.00030688689823346696;0.00017138065156586732;0.0;0.0006995868891294284;0.0;1.7702004913415874e-06;0.00015101513555581755;0.0;0.0
121;affronter;0.0;0.0;0.00036174598052816524;0.0012319487002661542;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013216615933312878;0.0;0.0;0.0;0.0;0.0004302362801004911;0.0;0.0020756144278393984;0.0;0.0;0.0;0.0001359471631783252
122;africain;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0055762244359332845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02780029326260895;0.0;0.011836389710094973;0.0;0.014049738994941365;0.0;0.0;0.0
123;afro;0.0;0.0;0.0;0.0006201657564678379;1.7435073281518594e-05;0.0;0.0;0.0;0.0;6.461644545668119e-05;0.000393083112427165;0.0;0.0;4.938123303284351e-05;5.1740605169362175e-05;0.0022438534102243116;0.0;0.00012100317958267296;0.0;0.00037458675254952996;0.0;0.0005028915691226652;0.0;0.0
124;after;0.0;0.0;0.0;0.0020739702138899644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1432130427168958e-05;0.0012477224619683843;0.0;0.0;0.0;0.0;0.0;0.00013108442324669679;0.0;9.346502638377623e-07;0.0018243624923117855;0.0;0.0
125;aftershave;0.0;0.0;0.007390130065176872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
126;age;0.0;0.0005107147816175701;0.0;0.002928452726036215;0.0;0.0;0.0;0.0;0.0009762655339457785;0.0;0.0;8.387077060150257e-05;0.0007601973471343958;0.0018982989669159773;0.0;0.001261477782609147;0.00023984917632398578;0.0017391892570679404;0.003634842670981531;0.0014484165137116215;0.0;0.003933012781628072;0.0;0.0
127;agen;0.003456464233894072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00285425229792369;0.0;0.0;0.0;0.0;0.0;0.0;0.0008249198080319689;0.0
128;agent;0.0;0.0;0.0;0.00038497869054343625;0.0;0.0;0.0;0.0;0.0;0.0;0.00038105791878393524;0.0;0.0;0.001677213520313256;0.0;0.0;0.0;0.0;0.0;0.0;1.9603228314663147e-05;0.00013521740624339643;0.0;0.0
129;agglomérer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00570632792178229;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009767877851678614;0.0;0.0;0.0
130;agir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016387035195941924;0.0005048753605559024;0.00912268038094667;0.014779262916147985;0.0019960343929770054;0.030643636433854912;0.0;0.026463977419264897;0.0037953184289971392;0.0;0.02586191360463172;0.0;0.001501803443735311;0.0061436322004432345;0.0;0.0
131;agrable;0.0007745369878339114;0.001722377844161355;0.0011245486721515494;0.0;0.0;0.0;0.0;0.0;0.0;0.0022049624048831413;0.0;0.0;0.0;0.0;0.00380627157592273;0.0;0.0;0.001931423337103306;0.0;0.0;0.0;0.0;0.0;0.0
132;agrandir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011957519188697746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
133;agraphe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.92116186774895e-05;0.0;2.007212682899154e-05;0.00029394288755863764;0.00019781240566151513;0.0;0.0008116153066268658;3.0375554826370722e-05;0.0;7.678776127033905e-05;3.234518228245112e-05;0.0;0.000491009395341599
134;agreabke;0.0;0.0;0.0014958757441420286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004777673127646269;0.00022964377043569126;0.0;0.00011742806195249851;0.0;0.0;0.0007828753712662594;0.0;0.0;0.0;0.0;0.00014269157553016513
135;agresse;0.0;0.0;0.0;0.00600182729507202;0.0;0.0;0.0;0.0;0.0008725647071782213;0.0009344798896419528;0.000902832129360968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021942030278239707;0.0;0.0;0.0;0.0;0.0
136;agressent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010171825158405883;0.0009630318090643635;0.0010896245297627408;0.0;0.0;0.0;0.0;0.0;0.0;0.00011227597551480208;0.0004949786332616812;0.0;0.0;0.0;0.0;0.0
137;agresser;0.0005079070397032829;0.011188397649422194;0.0;0.01119593221367474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000712616588055008;0.0038270827947068957;0.0;0.0
138;agressif;0.0007601817047638723;0.0;0.0;0.0;0.0;0.0;0.0034416209016694824;0.0004766864050267192;0.0;0.0017631650471649025;0.0;0.005297517360896104;0.002791505444230423;0.008754924582193974;0.0;0.002931718561641823;0.0;0.0;0.0;0.0;0.0004202473461334363;0.015714749332689487;0.0;0.0014680131657046232
139;agression;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002543568284909767;6.856045529654445e-06;0.0;0.000194464176112622;0.0011031097740089675;0.0;0.0002354960116983773;6.5942455043578776e-06;0.0;0.00022723308450344054;0.0029760126889679375;0.0004910363345306444;1.3788384400454881e-07;0.0
140;agressions;0.0;0.0;0.0;0.002690062372628767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001596802186214354;0.0;0.0;0.0;0.0;0.0005599841638334896;0.0;0.0;0.0019019789050850635
141;agrèable;0.0;0.0;0.01367450052045988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
142;agréabe;0.0;0.0;0.0027422188398310383;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002564299114812214;0.0;0.0;0.0;0.0007701506341875674;0.0002531648187533393;0.0;0.0;0.0;0.0
143;agréablement;0.0;0.0;0.0;0.021720514728938805;0.0006595160446882617;0.0;0.0;0.008992231914097159;0.0;0.0;0.0;0.0;0.0001080951565340328;0.00829151928682322;0.013703644201652971;0.0070663510790131365;0.0;0.0;0.0;0.0012912115125610266;0.011559223386471215;0.0;0.0;0.008974555834336918
144;agréble;0.0;0.0057437035517809475;0.0019855142397928525;0.0;0.0;0.0;0.0;0.0;0.00351340548142349;0.0;0.0;0.0;0.0;0.0;0.0063782423957200445;0.0;0.0;0.0003221091904807991;0.0;0.0;0.0;0.0;0.0;0.0
145;agéable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.873243593526987e-129
146;aide;0.0011690520982355977;0.0;0.0006383186844153053;0.005015625481816101;0.0;0.0;0.0;0.002409471673230898;0.002694341460790874;0.0;0.025517917626682783;0.0;0.0;0.00462966502758796;0.004410559751418156;0.011561119504943703;0.0;0.0;0.0;0.0;0.0077456951038860945;0.00013149256889351886;0.010612579403275122;0.008520943485423352
147;aider;0.0;0.0;0.005299535212726212;0.003141757940443697;0.003454758928980334;0.0;0.0;0.0033384888880766926;0.0;0.0;0.001584093947916735;0.005367157673496597;0.0008495759200289061;0.009050751665857453;0.0025807333011725405;0.005306405889994468;0.008026094180931507;0.0031098046899869134;0.0;0.011334605645533864;0.0;0.0;0.0;0.008018688116023964
148;ailes;0.0;0.0;0.0;0.0029929590876026846;0.0;0.0;0.0;0.0;0.0007989464693366705;0.0008850347798966954;0.0;0.0;0.0012634105960856023;0.0;0.0011549354086023565;0.001563881424099947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002552023920830733
149;aimais;0.0;0.0;0.0;0.0022177365666792574;0.0;0.0;0.0;0.0010876776867909676;0.001893780941710325;0.0;0.003821647925854534;0.0;0.0;0.0;0.0035588626022862355;0.0017476731343115648;0.0;0.0;0.0;0.0;0.0;0.0;4.231305508180657e-05;0.004467968064212654
150;aimanter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006223456421615128;0.0;0.0;0.004277727902656437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012664333805481893
151;aiment;9.946795796035158e-07;0.0;0.0;0.0;6.474103362576786e-05;0.0;0.0;1.4555104385801466e-05;0.0001769905791142874;0.0;2.840639781035479e-05;3.298056481903463e-05;0.0;0.0008518196851265204;0.0;0.00023397856129683283;3.8668212584823446e-05;3.3360377080426662e-06;2.0956495664560635e-05;0.00012443421194220552;0.0003747743070099989;0.0;0.0;3.0450920629319444e-05
152;aimerai;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009846260321746427;0.0;0.0;0.0034091730712094265
153;aimerais;0.0;0.0;0.0;0.0;0.0007026997188168063;0.0;0.0;0.0;0.0;0.0;0.0018887319532318754;0.0;0.0;0.0;0.0;0.0036923774450116935;0.0;0.0027891499413986247;0.0;0.0;0.0006272722897254606;0.0;0.00011192051705859284;0.0
154;aimez;0.0;0.006461780538470455;0.0;0.0;0.0;0.0;0.0;0.0;0.0017370110607993674;0.0;0.0;0.0;0.0;0.0004883038986851171;0.0;0.0;0.0;0.0;0.0015020197600475057;0.0;0.004979940549473031;0.0;0.0;0.003966760601187244
155;aimons;0.0;0.0;0.0;0.006152761533786232;0.0;0.0;0.0;0.004804307333146517;0.007379292927526133;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00039673544151116183;0.0;0.0;0.0;0.0
156;air;0.0;0.0;0.0;0.0;0.0;0.0;0.028742152137599477;0.0;0.0;0.0;0.0;0.0;0.0;0.0032717488054123866;0.0;0.0;0.0033814937164379655;0.0016447808099744055;0.0043559183245164;0.0;0.0;0.011245604175449562;0.0;0.005799200266643237
157;aisance;0.0;0.0;0.0;0.004925481531939814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005809242204618822;0.0;0.002330911319639942;0.0;0.0004082698556099566;0.0;0.0;0.0026290119971126105;0.0;5.304170742394415e-05
158;aisé;0.00040702690026652827;0.0;0.002137066182307338;0.0;0.0;0.0;0.0;0.0;0.0012568449718028233;0.0;0.0;0.002174869141506046;0.0;0.00023800843071462217;0.005015326772274238;0.00010431955193320486;0.0;0.0;0.002015268420850765;0.0;0.0;0.0;0.0;2.231007908886999e-05
159;aisément;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3650591266411204e-05;0.0;0.0;0.00015732013720416786;0.0008800064293484186;0.0;0.00034397725266714695;0.0;4.530554882054224e-05;0.00016200443268837682;0.000270114474410333;0.0;0.0009831403737214197
160;ajoutant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.963439714906789e-05;0.0;0.0007484122924117084;0.0;0.0;0.0;0.0;0.015364159657534248
161;ajoute;0.0003208240252454377;0.0;0.0;0.005514274187880921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.312213212967211e-05;0.0;0.0011922782291815788;0.0;0.0;0.000714281798519806;0.00016277377923130864;0.0;0.0;0.0;0.0038874879946862425;7.935036945482737e-05;0.002777761536881813
162;ajouter;0.0;0.0;0.0;0.0007719695518328108;0.022104294991137113;0.0;0.0;0.0;0.0014616581863656295;0.0;0.0;0.0;0.0;0.0;0.0;0.002255425166711399;0.0008162338477565535;0.0;0.0;0.000440894627525485;0.0015295532871878233;0.0010939222287294566;0.0;0.0008001810866206843
163;ajoutez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023253700045827584;0.0;0.0;0.0;0.0020572536665667985;0.0;0.0;7.186754918203829e-06;0.00021364037718819324;0.009709431114246464;0.0005163746674271267;0.0;0.0;0.0
164;alarmer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012085948843042836;0.0;0.0;0.0;0.0;0.0
165;alcool;0.0;0.0016361235678712595;0.007528392862665316;0.0;0.0;0.0;0.003536003571570197;0.0;0.0;0.0;0.0;0.0;0.015015749793470859;0.0;0.0;0.0011436930242930774;0.0;0.0;0.0034212814233223372;0.0;0.0;0.0;0.0;0.0
166;alcooliser;0.0;0.0;1.8969647239971045e-05;0.0;0.0;0.0;1.4116054872312531e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000362140092401886;0.0001337228005714837;0.0;0.0;0.0;0.0
167;alentour;0.00124495279744246;0.0;0.0019348740846265148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018169097656735413;0.0;0.0;0.0;0.0070589353106504694;0.0;0.0;0.0;0.0
168;alien;0.0;0.0;0.0;0.0;0.0;0.0;2.698467963141086e-05;0.0;0.0;5.5761780070455723e-05;4.390827015217765e-06;0.0;3.0293180481708378e-05;5.3490916242895897e-05;0.00013873393185369736;0.0004983364741464893;3.187212132442663e-05;0.0003304652656411846;3.0085557457843955e-05;0.0;0.0;0.00016628602606598905;0.00010450608106759582;8.289077308960287e-05
169;alimentation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011071195804794294;0.0;0.0;0.0;0.0;0.0;0.000561640358512023;0.0;0.0;0.0;0.0006925301642688958;0.002061347148696155;0.0;0.0;0.0
170;allais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005475721242581006;0.0;0.0;0.0006153128657522097;0.0;0.0;0.0
171;allemagne;0.0;0.0047066410379877875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007213054617017342;0.006992212542001449;0.0;3.850632932575303e-05;0.0;0.0;0.0;0.0;0.0003119677525979838;0.0
172;allemand;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003842073493200837;5.9376847343177376e-05;0.0;5.7611908658643345e-05;0.0008267837204322476;0.0007856398010127307;5.7128021871403315e-05;0.0007083292449746394;0.0;0.0;0.0015735123260442608;0.0;0.0;0.0
173;aller;0.002999045754496242;0.00045821469936745243;0.0005261227154961921;0.020699377568723618;0.0;0.0;0.0;0.000108104426734902;0.0034014654779898337;0.0;0.05503117680632297;0.0;0.0;6.19772729550505e-05;0.013416091679774013;0.06920035005548057;0.006493823526629914;0.0019659049952478655;0.0432253696805921;0.007079144318348285;0.01393406534530068;0.0021043496064634118;0.005693454661250159;0.010105296196625502
174;allergic;0.0;0.0;0.0;0.0;0.0;0.0;7.168400208132784e-06;0.0;0.0;2.030368022410721e-06;5.146805827848578e-07;0.0;0.0;0.0;0.0;6.576095140370691e-05;3.059682372980054e-05;3.275834301239689e-05;0.0;8.244534240134781e-06;0.0;1.4224390030745819e-05;0.0;1.568028272989036e-06
175;allergie;0.0;0.0;0.0;0.003860089403083368;0.0;0.0;0.0;0.0;0.0;3.287232107044969e-05;0.0;0.0;0.0008592266651395172;0.0;0.003579757893132855;0.012831714303402172;0.0019564797750770305;0.0;0.0;0.0;0.0;0.0;0.0;0.01987435058103201
176;allergies;0.002013315454734041;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.7639126961045134e-05;0.0;0.0013002813713085947;0.0;0.0;0.0;0.0;4.339633849172272e-05;0.0;0.0;0.00042602342849422826;0.0;0.0;0.0;0.00014484123578120903;0.0
177;allergique;0.0;0.0;0.0;0.0;0.0;0.005670699472931376;0.0;0.0;0.0;0.0;0.0;0.0;0.002056731645379301;0.0;0.0037633387768450655;0.01602611988150084;0.0;0.002524304578626976;0.0034027724548846986;0.0;0.0004196519153752329;0.01335341220322525;0.0039059743662088536;0.005109001626694823
178;allergène;0.0;0.0;0.002385980187793684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
179;allergènes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001598362086681132;0.0;0.0;0.0;0.0;0.0005022967119688042;0.0;0.0;0.005410458562578372;0.0003302020635522015;0.00013670772702044216;0.0;0.0;2.6862190281401016e-05
180;allez;0.0;0.005427442893697946;0.00040176170268141576;0.0;0.0;0.0;0.0;0.0;0.0038637444767165257;0.0;0.001678415920940094;0.0;0.0;0.0;0.0;0.008073405133708871;0.0;0.005571977402471137;3.642447444910012e-05;0.0;0.0;0.002765079857796222;1.562596797797435e-05;0.011981722112404673
181;allier;0.0;0.0;0.0;0.005106569175771924;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009194988930715652;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004975292142627152;0.001278616350401105;0.0;0.0007492042366859043
182;allonge;0.0017213385157835836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01211104294220634;0.03482753124712826;0.006963395434383356;0.0009131441065362085;0.013128657014000617;0.002779188561477188;0.0;0.0;0.0;0.02781568642138024
183;allongeant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022991538465453923;0.0;0.0;0.0;0.0;0.009900545700806406;0.0;0.0;0.0036995786905287304;0.0;0.0018252664587326464;0.0;0.0009204105820367349;0.0005492634815583889
184;allongement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006097611924010454;0.0;0.0;0.0;0.0;0.0038535325688070564
185;allonger;0.0010880801920225985;0.007394875840960737;0.0;0.0;0.0;0.017918408944021278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009840056373286624;0.0;0.0;0.030482553848548467;0.0;0.0006197070529570047;0.0;0.0;0.05828173499553814
186;allongé;0.0;0.0;0.0;0.0;0.0;0.0;0.0007695539873320075;0.0;0.0;0.0;0.0254312391232153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027748965865894096;0.0;0.0;0.0;0.0;0.0013904232935698765
187;allourdit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005857812035318046;0.0;0.0;0.0;0.0;0.0;0.012768825833599388;0.014185653665778727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
188;allows;0.0;0.0;0.0;0.0;0.0;0.0;7.168400208132784e-06;0.0;0.0;2.030368022410721e-06;5.146805827848578e-07;0.0;0.0;0.0;0.0;6.576095140370691e-05;3.059682372980054e-05;3.275834301239689e-05;0.0;8.244534240134781e-06;0.0;1.4224390030745819e-05;0.0;1.568028272989036e-06
189;allure;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006438719645593296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007946568061315119;0.0;0.0007080423565749885;0.0;0.0;0.0;0.0;0.009221378175108074
190;allures;0.0;0.0;0.0;7.597942406459935e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5551987183870022e-05;0.0;6.826159796191311e-05;0.0;0.00050421891058422;7.529249090903419e-05;0.0004509114982867491;0.0010371546040197643;7.1597397406482e-05;0.0;0.0;0.0;0.0
191;alléger;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.3616391977342156e-05;0.0;0.0;0.0021105152282290033;0.0007633892988100319;0.0;0.0;0.0017119694670043536;0.0;0.0;0.0;0.0;0.0002866613454858165
192;allégique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0067493172492840425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
193;allérgies;0.0;0.0008175097989092777;0.0;0.0;0.0;0.0;0.0;0.0;0.0010238809416423008;0.0;0.0;0.0;0.0;0.0;0.0013434953467219026;0.0018202042203043364;0.0023779550055979103;0.0;0.0;0.0;0.0;0.0;0.0;0.0005897008760244975
194;alourdi;0.0021804126437077118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001173048156859037;0.0;0.002011309479292147;1.4912158422723655e-05;0.0008851759583283555;0.0009936365713510114;0.0;0.0;0.0;0.0;0.0
195;alourdir;0.0;0.0;0.0;0.0;0.007887598981503584;0.017320491876097154;0.01179076025487941;0.005429106189403453;0.005303208683885791;0.0017457702073711417;0.0;0.011096096786476667;0.0005233067828508276;0.044186737656040635;0.0;0.020368551183955776;0.02899479456656675;0.0;0.008996537886940116;0.00041259536931545525;0.0;0.020546219648774563;0.005477824970061041;0.0013455340043624282
196;alourdis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016447342914175704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
197;alourdit;0.0;0.002562783989777311;0.0;0.0;0.0;0.0;0.0;0.006504221752733252;0.0;0.0004314343083787992;0.0006294998638263365;8.728750511740684e-05;0.0032785311760497;0.00030149527973617594;0.0018758059228019721;0.0009388593505126507;0.0019150228489866012;0.0;0.0;0.0013368212397986618;0.0;0.0169327715781187;0.0;0.010908253440965505
198;aloès;0.0026125697256233786;0.0;0.0;0.007276045970987489;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
199;altere;0.0;0.0;0.0;0.0;0.0;0.005875809408052687;0.0;0.0;0.0003060697512346421;0.00010107288514868641;0.0006987549024271799;0.0;0.0;0.0;0.0;0.00022165554233769514;0.0;0.0012149941538434508;0.0;0.0013880976407509072;0.0;0.0;0.0;0.0
200;alternance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0029693148843376784;0.004170743380918183;0.0;0.0;0.0;0.006329317930364328;0.0;0.0;0.0;0.0;0.0;0.018678446820935748;0.0;0.021312172161655228;0.0;0.0
