;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
3337;perfecteur;0.0;0.0;0.0;0.0008220684845166939;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017757914229267163;0.0037157686466836883;0.0;0.0006763149108165522;0.0;0.00025513866058698797;0.0;0.0;0.0011152142897903152;0.0;0.0;0.0005840692671830316
3338;perfection;0.0;0.007040134858715735;0.0015265563749232703;0.006629660725677793;0.0;0.0;0.005294114456758332;0.0;0.0;0.0;0.005318870290598363;0.0;0.013097543959718533;0.01212166463161204;0.0;0.013544087093429616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3339;perfectionnistes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001392600951755206;0.00518074422977531;0.0;0.0;0.0106848013512892;0.0
3340;perfetto;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.000336518437404e-89
3341;perforer;0.0;0.0;0.0;0.0;0.0;0.0;2.3380284891636402e-07;0.0;0.0;0.0;0.0;8.52940940357437e-05;0.0;2.6702648190304924e-05;0.0003093269491590872;0.0002210067006466592;0.0;0.0010081760025944858;5.197053231914982e-05;0.0;8.479704440593365e-05;3.376827458812026e-05;0.00041161461280127726;0.00011743829886833264;2.9111388459114108e-05;0.0
3342;performance;0.0;0.0;0.0;0.0;0.0;0.007947524803127775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001794207247212504;0.0005248853878177003
3343;performant;0.0032508130122349886;0.002742860116865432;0.0;0.0;0.0;0.0;0.0;0.0;0.0074311686872444;0.0;0.0019046500229317948;0.0;0.0;0.0;0.0;0.0006246955384186623;0.0058381551739780735;0.0;0.0007943724067800213;0.0;0.002005862984287202;0.0;0.0;0.0;0.0004683905320883456;0.0
3344;performer;0.0;0.0;0.0;0.0;0.0;0.0;0.004962470535882675;0.0;0.0;0.0;0.00213724259477936;0.0;0.0;0.0;0.021403597969350315;0.0;0.018274836129726798;0.0;0.001708943797240576;0.0;0.0;0.0;0.0;0.0;0.006572631311348578;0.0
3345;perle;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.034518868701749826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3346;permanente;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0029405825849659973;0.0;0.0;0.0;0.00047638905514743157;0.006954060815639278;0.0;0.0;0.0;0.0;0.0019904898277165405;0.0;0.0;0.00015392147807030354;0.00040994457746263357;0.0
3347;permanenter;0.0;0.0;0.0;0.0;0.0;2.1913444239993358e-05;2.025160602834801e-05;0.0002931014934208627;0.0;0.0;0.00022546383828242293;5.770079238879491e-05;0.0;0.0006782914937811909;0.0;0.0;0.0006073869414494388;0.0;8.594503225030863e-05;0.00024126141081131264;0.0;0.000928535358694627;0.0;0.00010403296158893853;0.0001105747815447906;0.0
3348;permets;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00037042739260717946;3.208864715975241e-05;0.0;0.0;0.0;0.0;0.0;0.0008866244862338577;0.0;6.452345799639145e-05;0.0012461287422995192;0.0;0.0;1.1454119904753919e-05;0.0006155217124271962;0.0;0.0007034715040111438;0.0
3349;permettent;0.0;0.0;0.0;0.0;1.8921366512471886e-05;0.0;0.0;0.0;3.552153031635418e-05;0.0;0.0;0.0;0.0;0.0002391772742467711;1.0901305209997739e-05;0.00025369910916003856;9.09285613084427e-05;0.0;0.0;0.0;0.0;0.0;0.0007243489478079549;1.4436925409156821e-05;0.0004905374136918156;0.0
3350;permettra;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010760697528984465;0.0;0.0;0.005756878003000702;0.0009530573446569927
3351;permettre;0.001332875981190866;0.011129933258969991;0.0011568099302929227;0.0;0.0;0.0;0.0;0.0;0.026513028773726625;0.0;0.008670828333847318;0.009957856421843348;0.0037123300925622814;0.006327396946656537;0.040948988510316225;0.07756945028798289;0.009502234071608781;0.0;0.0011148172820420615;0.030384188651465454;0.0245494812539864;0.02749102789920692;0.07829986937120983;0.0;0.02988577608146399;0.002057748925526713
3352;peroxyde;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010161097294127735;0.0;0.0;0.0;0.0;0.00036999594062524883;0.00028269387103314626;0.0;0.0;0.0;0.00035148554153066364;0.00045611175508048613;0.0;0.0;0.0;0.0
3353;perruque;0.0;0.0;0.0;0.0;0.00629918732487843;0.0;0.0;0.0;0.004801304930850963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3354;persistant;0.0;0.0031820608844540174;0.0014142984064035508;0.0;0.0;0.0;0.0;0.0;0.0026768180632926603;0.0;0.0;0.0;0.0;0.0;0.0;0.009504275348069042;0.0;0.0;0.0;0.0;0.0031551909995076776;0.0;0.0;0.0;0.0007893661859017569;0.0
3355;persistent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2035038888688347e-84
3356;perso;0.0;0.0;0.010463947420859671;0.0;0.0006689705661830516;0.000634177940334276;0.0;0.0061032502512482194;0.0;0.0;0.0;0.0;0.0;0.0;0.003383900395645647;0.0027340999678507677;0.0;0.0003989961657781856;5.1887703741930554e-05;0.0;0.0;0.0;0.0;0.0;0.0008685549183638608;0.0028561623402270525
3357;personnel;0.00024234462045987453;0.006171171562959304;0.0;0.0;0.0;0.0;0.0016015657433850262;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020632377592325096;0.0;0.004712386377462686;0.0;0.0001431604463440338;0.00338772588272673;0.006790395324036962;0.0;0.0009252920785708237
3358;personnelle;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.900656768073943e-06;0.0;0.0;0.0007940699688035653;0.0;0.0;0.0;0.0;0.00041508449637156616;0.0;0.0;0.0;0.0;0.00017444587867157434;0.0;0.0;0.00647649570964819;0.0005774797619314858;0.0
3359;personnellement;0.0025493924828967453;0.00500717032557247;0.003284717524950169;0.0;0.0;0.0;0.002058932856348602;0.0;0.004850206688760537;0.0;0.00011046198323155422;0.0;0.0;0.0;0.0;0.0;0.011954758313393975;0.0;0.0027494857476705846;0.0;0.0;0.0;0.0;0.0;0.005710514057844923;0.0
3360;perte;0.0016615217656887771;0.0;0.0;0.0;0.0;0.0;0.0;0.0033476033378839315;0.0;0.00012684279252069968;0.0;0.0;0.0;0.0;0.001784653484313664;0.0;0.0;0.007524694090350998;0.05306462527585225;0.0;0.003475153830252799;0.0;0.0;0.0;0.0005715845898208806;0.0
3361;pertinent;0.0;0.0035577894205538188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005195053233377187;0.0;0.0;0.0;0.0;0.0;0.007134775509644651;0.013209086309551046;0.0;0.0;0.0;0.0;0.0;0.0018782825634211643;0.0
3362;perturbateur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.982180624923716e-05;0.0;0.0;0.0;0.00014601162386523327;0.0;0.0011985196237178943;0.0004972983883326062;0.0002781697439343827;0.0004539963483745895;0.0;0.002207045019219801;1.6593769893386512e-05;0.00025435842399155616;0.0;4.778291285179973e-05;0.0
3363;perturbateurs;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.856247949778608e-05;0.0;0.0;0.0;0.00010742922343491192;0.0;4.3533374896927946e-05;0.001156625197880438;0.0;5.456966100254011e-05;0.0;0.00016324396487062327;0.0;0.00042425679683742436;9.340421032286544e-05
3364;petit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2155415977355304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3365;peuple;0.0;0.0;0.005499843337106193;0.0;0.0;0.0;0.0;0.007860643260106154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.328969600728576e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3366;peur;0.0013601356306607566;0.0;0.0;0.0;0.0;0.0;8.99505009723532e-06;0.0;0.0023645058114270686;0.0;0.022853129278562756;0.0;0.0;0.0;0.0;0.0025849856504067664;0.0;0.0003030715873538066;0.030921976040398955;0.0;0.0;0.012952188110658552;0.0;0.0;0.0010076937159669151;0.0
3367;peut;0.0;0.003027683153131902;0.0;0.0;0.0;0.0;0.0022947990439916017;0.0;0.012204046244320426;0.0;0.0018581672739744518;0.00041039517374958306;0.0;0.0;0.0;0.0;0.0;0.005377963996180704;0.011997190841437176;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3368;pharmacie;0.0008983426673262143;0.0023675922432814596;0.0;0.007891045241179576;0.0;0.004297319624496873;0.0;0.0;0.0;0.003370608202845758;0.0;0.0;0.0;0.0;0.0;0.0;0.005334566079679013;0.0;0.00657009125328471;0.0;0.0;0.0;0.0;0.0;0.0021917824128027522;0.0
3369;phenoxyetanol;0.0005411219021740612;0.0;3.2480337573435494e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.444929022113429e-05;0.0002105303332290423;0.0;2.415144810702793e-05;0.0;0.0004843038014534301;0.0015260543140689998;1.6741375377888977e-05;0.0;0.0;3.0098660724663376e-05;0.0;0.00016253875296105271;0.0
3370;phenoxyethanol;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026092136889381643;0.0;0.0;0.0;0.0;0.0;0.0;0.0005946328615488437;0.0;0.0;0.0002472104001912654;0.0;0.00014259431150806168;0.0;0.000287575282499999;0.0;0.0;0.0
3371;philippe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.591362664949576e-89
3372;photo;0.0;0.0;0.0;0.0;0.10761110216139515;0.011762647061503333;0.0;0.0026364016874274045;0.0;0.0;0.04013668011704151;0.0;0.004617389690741856;0.0;0.007651412041862325;0.006067348834768487;0.0;0.1182074068554347;0.007057238742378291;0.002079603696838236;0.021057332688660692;0.0;0.004909068328804034;0.0;0.0034329340426656253;0.0
3373;photographie;0.0;0.0;0.0;0.0018086661484265185;0.0;0.0;0.0;0.0;0.0;0.0;0.008474035089468956;0.0;0.0;0.0;0.0;0.0006047961508311461;0.0;0.0036180167791261017;0.0;0.0;0.002780830690129504;0.0;0.0;0.0005207978666301009;0.0;0.0
3374;phrase;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010741866241010341;0.0;0.0;0.0;0.0
3375;physique;0.0006021604572984746;0.01287952837919875;0.0;0.0;0.0003252657997857474;3.4444898174618716e-05;0.0;0.0;0.0;0.0006410028957229396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006306961171859225;0.0029584506513698878;0.004864802912544176;0.0;0.0;0.00011457568694514226;0.001890316834974433
3376;phénoxiéthanol;0.0;0.0008212140020109589;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003654034849669959;0.0;0.0;0.0;0.0;0.0;0.0242414734164711;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.762804262372517e-05;0.0
3377;picot;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005566135659079542;0.0;0.0;0.0014797437622176735;0.0;0.0;0.0;0.00034521304072403263;0.0;0.0;0.0
3378;picotement;0.0;0.0;0.0;0.009544194320553279;0.0;0.0;0.0;0.0;0.0;0.0;0.00040744988904811805;0.0;0.0010993788173529406;0.0;0.0;0.010567628621458823;0.0014326062169832624;0.0058939163942327705;0.0;0.0;0.0;0.0;4.48104690049886e-05;0.0;0.0;0.0
3379;picotements;0.0;0.0;0.0;0.001030206241692591;0.0;0.0;0.0;0.0;0.00020335510732244177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024888001803070733;0.0010414788720703467;0.0011055078043532504;0.0;7.452814612847442e-05;0.0;0.0;0.0001432136576858269;0.0
3380;picoter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3796172853022296e-06;0.0;0.0045698211284266885;0.0;0.0;0.0;0.0004454054091322637;0.0;0.0006363340378708163;0.000165928259343074;0.0;0.0;0.0;0.0
3381;pied;0.0;0.0;0.011449479085917409;0.0;0.0;0.0;0.0;0.026545346062572375;0.0;0.018289337850970522;0.0;0.0;0.0;0.0;0.0;0.009232178430297125;0.0;0.0;0.0;0.0;0.0;0.031035525145651343;0.0;0.0;0.0059895464738132865;0.0
3382;pieds;0.0;0.0006368145270774159;0.0;0.0;0.0;0.0;0.0;0.01282593199022599;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3383;pigment;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009410823453701053;0.0;0.025383126705345538;0.0;0.0;0.0;0.0;0.0;0.0;0.00044893234080970384;0.0;0.0043131443702171;0.0;0.0;0.0;0.0
3384;pigmentation;0.0;0.0028057643064234796;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013081799328396003;6.279125171836512e-05;0.0;0.0;0.005380977924851241;0.0;0.0;0.0007726623876109157;0.0050067242250693145;0.0;0.0;0.0;3.640730384316624e-05;0.0;0.0;0.0
3385;pigmenter;0.007588597657948533;0.0;0.0;0.0;0.00290642164640448;0.0;0.0;0.0;0.0;0.0019267472824001227;0.045559259350507156;0.0;0.0019157465401779823;0.0;0.0006693787717123791;0.0;0.0;0.004788042324979823;0.0;0.0;0.0;0.0;0.0;0.0;8.989227590735051e-05;0.0
3386;pigments;0.0;0.0;0.0;0.002696095802985942;3.076792369656714e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004301084106853202;0.0;0.0;0.009930522624036809;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3387;pigmenté;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017646119025485125;0.0;0.00015430762869456308;0.0003075705207507045;0.0;0.0;0.00023548076147203464;1.7828810211613074e-05;0.0;0.00026664190227121176;0.0003103537911955662;0.0;0.00010823587336049327;0.0
3388;piment;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009263526366126144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.075583159423462e-06;0.0;0.0;0.0;0.0
3389;pince;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04014713931474683;0.0;0.0;0.0;0.0;0.0
3390;pinceau;0.004744445628673219;0.0;0.0;0.00352143026394962;0.002358067741594657;0.0;0.007696971639029312;0.0;0.0;0.0;0.04218818203902525;0.0;0.010592103271726747;0.0010337667394586685;0.051655193811352126;0.09863957848136735;0.0;0.0;0.0;0.0;0.03599689960295723;0.0;0.014288276326038102;0.0;0.0;0.0
3391;pincer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.16424902959787e-05;0.0001563884365154516;0.00041206237975659047;3.656719064494744e-05;0.0;0.0;0.0;0.0;6.292139804997517e-05;0.0004912359493983219;0.0;0.00014347749885372166;0.005290709529983293;0.0;0.0020845594496137878;0.00010238931838140198;5.289572592183313e-05;1.2664540034781041e-06
3392;pinces;0.0;0.0;0.0;0.0;0.0;0.0;0.008574165860472263;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3393;pink;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.649281762615904e-05;0.0;0.0;0.0006594263110182439;0.0;0.0003938478514999008;3.5777927553962902e-06;0.001102322704942917;0.0;0.00028367161096154035;0.0
3394;pipette;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.29326408569919e-08;0.0;0.0;0.0006214787210499164;0.0;0.0;0.0;0.0;0.0;0.0003955524301876437;0.009849717394465897;0.00011355467604977033;0.0;0.0
3395;pipi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005654452415414809;0.010213499032540789;5.518994736011766e-05;0.0;0.0;0.0;0.0;0.0;0.0;1.7007579072827878e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3396;pique;0.0;0.0;0.0;8.913292253987869e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.535621715270419e-05;0.0;0.0;0.0024342444285877646;0.0006374711409765885;0.0;0.0004042278420223076;0.004312049730518598;0.0;0.0;0.0008707645229933464;0.0;2.754392655480107e-05;0.0007583014880919289;0.0
3397;piquer;0.0;0.0;0.0;0.009856311458306592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003448182879646224;0.0;0.0035013091639808968;0.0;0.0;0.0;0.0;0.0;0.0;0.02201171381656353;0.0;0.0;0.0
3398;piscine;0.0002088127492759321;0.0;0.0018698393315059144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007219449719120583;0.0;0.0;0.01586637812982061;0.0;0.0016464554956377845;0.004020346339867463;0.0;0.0;0.011151886450435319;0.0;0.003298549943168991;0.0
3399;pisince;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.661881501793382e-05;0.0;0.0;0.0;0.0;0.0;1.1134455369559943e-05;0.0;0.0;6.943140893250376e-05;0.0;0.00010376375649206578;0.0;0.0;0.0006906179203243784;0.0;0.0;0.0
3400;pisse;0.0;0.0032514107726302325;0.0;0.0;0.0;2.667648357923449e-05;0.0015340575087167529;0.0;0.0;0.0;0.0012333968476834396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016786943709381401;0.0;0.0;0.0;0.0;0.0;0.0006225383382007781;0.0009474670739280126
3401;pistolet;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.84159271580155e-05;0.0;0.0;0.00031572903711888793;0.0004903260006948115;0.0008028515370513828;0.0;0.00018164550705090845;0.0032996472932090497;0.0007671530807200109;9.024843661388558e-05;0.0;0.0;0.0
3402;piur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.591362664949576e-89
3403;pivoine;0.0;0.0;0.0;0.0003797444670182546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021281279454612203;0.0024034179065659245;0.0;0.0;0.0;0.00016181210900343413;0.0;0.0;0.0006191100223426477;0.0;0.0;0.00038899251948328766
3404;pivot;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000959537591423054;0.0;0.0;0.0;0.0001854582487083915;0.0012573734114270595;1.5485566947697036e-05;0.00046434380626168554;0.000639718588538724;0.0;0.002668625507182056;0.0;0.0007816549495245344;0.0;0.0;4.042842060054378e-06
3405;piéger;5.700645872379727e-07;0.0;0.0;0.0;0.0;2.221310056562346e-06;8.960004532477745e-06;0.0;0.0;0.0;3.0639212174131626e-05;1.634671532541429e-05;0.0;0.00012038926274150333;0.0;0.0;0.0;0.0;6.425630529203345e-05;0.0;0.0;0.0;0.0;0.0;0.00020123155141088433;7.480296844197911e-06
3406;placard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006946391237654196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3407;place;0.0;0.0;0.0;0.0011207969066687113;0.0;0.0;0.0;0.0;0.0006697689893055004;0.0014360743156225167;0.0014308382888332928;0.0;0.0;0.0;0.006695913497723161;4.9329638254057876e-05;0.004373895566117114;0.006667737359306803;0.008953490480089336;0.013406648454583855;0.0003888710357281831;0.011709730480034349;0.00400608617933345;0.0;0.02028963062887522;0.0
3408;placer;0.0;0.0013687215609997584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014346732503377417;0.0;0.0;0.00014143928387308854;0.0;0.0;0.0;0.0;0.0;0.00024785970522708475;0.0
3409;placébo;0.0;0.0;0.0;0.001526749579123911;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018364734023188789;0.0;0.0009153675961666582;0.00011285420780130848;0.0;0.0;0.00409692905418361;0.0;0.0;0.0;0.0;0.0;0.0002508192003884454;0.0
3410;plage;0.0035290202154357195;0.0;0.004258266648848921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014924077023534239;0.0;0.0012095292789792793;0.0;0.0;0.0005028746561862549;0.0005372740538309977;0.0;0.0;0.0
3411;plaindre;0.0;0.005262596981595752;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002453355680830336;0.0;0.0;0.0;0.0;0.0;0.010753707930720587;0.0
3412;plaindront;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005651408525105037;0.0;0.005589167676188588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3413;plaire;0.0;0.0;0.00235053748462967;0.0;0.0;0.0;0.00411238346899651;0.006808410957079602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002079968356432707;0.0;0.0018671025610057918;0.0;0.0011642430495910046;0.011941310695508939;0.0;0.0013506035589379091;0.0;0.010128302003951399;0.0
3414;plaisant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002969526953166367;0.0;0.0;0.0;0.0;0.0014789413419965662;0.0003242608130954497;0.0001488986912415817;0.0;3.1469425868712256e-05;0.000254656278055155;0.00040706043141080394;0.0014827011114710656;0.00013701963458789815;0.0;0.0
3415;plaisir;0.0;0.006507325694456801;0.0018453473695265003;0.0014711716752755792;0.0;0.0;0.003900482358890839;0.0;0.0;0.0;0.0;0.0;0.002031747881859262;0.031155005328155808;0.0007181254609718837;0.0;0.0;0.0;0.0;0.004006724997258001;0.017021800402070977;0.0;0.001387632069336672;0.0;0.026097951004790274;0.0
3416;plait;0.0;0.0033811214988785383;0.0005275954321577663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014642439105213559;0.0;0.0;0.0;0.0;0.0;0.002418082928097164;0.01042481816812334;0.008053532660438458;0.0;0.0;0.0;0.0;0.0;0.008817848264991213;0.0
3417;plan;0.0;0.0;0.0014761772976653754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021055906135210363;0.005254897835736457;0.0;0.0005080977684995666;0.0;0.0;0.0;0.0;0.00011224856638141704;0.0;0.0;0.0006871229006038392;0.0;0.0002513325272130994;0.0
3418;plaque;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016694826578779225;0.0;0.0;0.0;0.0;0.0;0.0034907215826720252;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3419;plaquer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.652620611389398e-05;0.0;0.0;0.0;0.0;7.498858537329695e-05;0.008430489392826613;0.0;0.0;0.001100980326450452;0.0;0.0;0.0
3420;plaques;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00099464164774673;0.0;0.0;0.0;0.0;0.0;0.0;0.00013146747097206776;0.0;0.0;0.0038496550610046957;0.0
3421;plastic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01583582387891192;0.0;0.0;0.0;0.0;0.0
3422;plastique;0.0;0.0;0.0007701234407511307;0.0;0.0;0.0;0.0062448320636381656;0.0;0.0;0.0;0.0023790773244339296;0.0;0.0;0.0;0.007610246071814288;0.011645969271641228;0.0;0.029093088516726668;0.0006979974426778343;0.0015714739134630093;0.009138916635281607;0.0007890804700122306;0.0;0.0;0.005133820041526766;0.0
3423;platine;0.007593156104169463;0.0;0.0;0.0;0.0031165333484630808;0.0;0.0005634931277873519;0.0;0.0;0.009968798155001934;0.02157102699246165;0.006106630234149206;0.0;0.006606580316869576;0.0;0.0;0.0;0.011358692473793947;0.03166136901593356;0.009896867974099017;0.0;0.0;0.0;0.0;0.005174051825211993;0.020514883670450137
3424;platiner;0.0;0.0;0.0;0.0;0.0;0.0;0.0001926553274105581;0.0;0.000515097261301223;0.00026427357808750667;0.0012406956087348316;0.0;0.0;0.000190682893553198;0.0;0.0;0.0;0.0;0.00030297090555124505;8.065930715293201e-05;0.0;0.0;0.0;0.0;0.0003954897683745951;0.0
3425;platinum;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010127463885721104;0.0009603704240207421;0.0011748663543895822;0.0;0.0;0.0;0.0;0.0;0.0;0.00013424198420243632;0.0005748381297048339;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3426;player;0.0;0.0;0.0006468136333272355;0.0;0.0;0.0;0.0;0.0014635000468166798;0.0;0.0;0.0;0.0;0.002851793143018312;0.0037017662472780496;0.0;0.0;0.0;0.0;0.0;0.0032788298779068623;0.0;0.0;0.0;0.0;0.0;0.0
3427;plaît;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003888549567170789;0.0;0.0;0.0;0.0;0.000681950585304664;0.004032695178651746;0.0;0.00020418097888759483;0.007240038753647142;0.0;0.0;0.0003889735292672279;0.0;0.0;0.0
3428;pleinement;0.0;0.0;0.00043506533031526217;0.0;0.0;0.013662575757056495;0.0;0.003665605193374963;0.0;0.0;0.0;0.0;0.0;0.006408289475122691;0.0;0.0;0.0;0.004847363375382381;0.0019152377898778224;0.0001286141302967657;0.0;0.0002720069817526319;0.0;0.0007431686143253577;0.0023512731087651866;0.0
3429;pleurer;0.004177202519731729;0.0;0.0;0.0;0.0;0.003461919336630652;0.004090024558168863;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00036592744056441947;0.0;0.0;0.0;0.001054726133119542;0.0;0.0;0.0;0.007336765834836007;0.0;0.0008352404344014827;0.0001324583292468846
3430;pli;0.0;0.0;0.0;0.003278851081391436;0.0;0.0;0.0;0.0;0.006715334385878895;0.0;0.0;0.0;0.0;0.0;0.001752841498095413;0.0;0.010830444741808012;0.0;0.0;0.0;0.0;0.0;0.0030257571819490986;0.0;0.0;0.0
