;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
2485;irremplaçable;0.0;0.0;9.242976776474508e-05;0.0;0.0;0.0;1.0473419619550461e-05;2.411731218988289e-05;0.0;0.00012840196022866488;0.00022853883513312333;0.0;0.0;3.101770778241457e-06;0.0;0.0;0.0;0.00028588549026291527;0.0004823791658329108;0.0008770237823024717;0.0
2486;irreprochable;0.0;0.0;0.0;0.0;0.0;0.0;0.005615067719465808;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6934894161809818e-05;0.0;0.005416942949558081;0.0
2487;irritation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.386936154224674e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007502829062593336;0.0;0.0;0.0;0.0027381055173659953;0.00509065391322552
2488;irritel;0.0;0.0;0.0003957213936405049;0.0;0.0;0.0;0.0;0.0;0.007190281794613971;0.0;0.0;0.0;0.0;0.00010842429140647877;0.0;0.0;0.0;0.0;0.0;0.0;0.00023724464880493112
2489;irriter;0.0;0.012068999540949327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011466992585474475;0.0;0.0;8.535414084680931e-05;0.0049682220638800146;0.0
2490;irrité;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0059366444254981355;0.0;0.0;0.0;0.0
2491;irréprochable;0.000619916951509304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002009228656605364;0.015383946448857861;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00029829671126659025;0.0010189921064811;0.003451203298314564;0.0
2492;irrésistible;0.0;0.0;0.0;0.0;0.0;0.0;0.005427158839170989;0.0;0.0;0.0;0.0;0.006242390135205496;0.0;0.00016171749037283657;0.0;0.0;0.0;0.0;0.0;0.0;0.0012278624649153318
2493;ive;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.950757636398725e-06;0.0;0.0;1.536135998662346e-05;1.246164953655185e-06;0.0;0.0;0.0;0.0;8.699779207076569e-06;1.899384884874556e-05;5.584564451776592e-05;0.0;4.77664250572764e-06
2494;jacobs;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1929968967733858e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0008430261878405396
2495;jadooore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006636903953818665
2496;jadore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020584016739297314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2497;jadoreeeeeeee;0.008469489661634319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.967242421345774e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2498;jai;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0040547189562720595;0.0;0.0;0.0;0.0;0.03370504153813258;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0480325091483816
2499;jamais;0.006421076036974353;0.0;0.010102665366946173;0.004703508985463456;0.0006527852354874255;0.004925124556768463;0.0;0.005721465862862402;0.013072711078804278;0.0;0.0;0.00464663140952947;0.0015676785502682933;0.0;0.0;0.0;0.001129954192575614;0.0002061992291826184;0.011099394434773766;0.001085174854996746;0.098637908819614
2500;jambe;0.0;0.0;0.0;0.006304604482733361;0.0;0.0;0.0;0.0;0.0;0.0;0.010198258675791277;0.0;0.0;0.0;0.0;0.0;0.004566139128538208;0.0;0.0;0.0;0.0
2501;janvier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.150290794983626e-06;0.0;6.820017330267096e-05;0.0017513842019937888;0.0;0.0;0.0005247620435483197;0.00038858606795844455
2502;jasmin;0.0;0.0001913076788179794;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033842536227164217;0.0;0.00014884781854049333;0.0;0.0005024274467158692;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2503;jaunatre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005683082543347624;0.0;0.0001462692869765155;0.0;9.065619874555008e-05;0.0;0.0;0.006646372524585132;0.0;0.0;0.0
2504;jaune;0.004162794781168744;0.0;0.0;0.0014518837851862263;0.00016136097908124442;0.011226387876573032;0.0023053511680135794;0.010021598549550861;0.0;0.005680150222014441;0.042069425868369585;0.0;0.004447449440238152;0.0;0.05431703971459735;0.0;0.0;0.06330323269188254;0.013439642638464243;0.0;0.05499963152912856
2505;jauni;0.0;0.0;0.0;0.0;0.0;0.0;7.244790655971929e-06;0.0;0.0;0.0;0.0;0.0;0.0;1.7264773464577115e-06;3.053737581796944e-05;0.0;2.8038968715983075e-05;0.0;0.0;0.00031878550054717205;0.00021674521830453334
2506;jaunion;0.0;0.0;0.0;0.0;0.0;0.001142549019796744;0.0;0.0012782090633777824;0.0;0.0;0.0;0.0;0.0013752369162039221;0.0;0.0;0.0;0.0;0.0002216760033813675;0.0;0.0;0.0007982183368808729
2507;jaunir;0.00031136001334588744;0.031122914203468983;0.0;0.02224282259412368;0.0;0.0;0.0;0.0;0.0;0.0010331058053479805;0.026865389224039946;0.00205882671871531;0.0;0.0;0.025898868319378796;0.0;0.0016327138310829718;0.03292402579853973;0.00215375485202003;0.0;0.018097096485998516
2508;jaunisse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000482311226490983;0.0;0.0;0.0;0.00017620101330749716;0.0;0.0;0.0017918512216553177;0.0;0.0;0.002232521009046538
2509;jaunissement;0.0;0.0;0.004043809342322171;0.009621607560483103;0.0;0.004087315741395074;0.0;0.0;0.00504485789427503;0.0;0.04898195733628197;0.0;0.0;0.0;0.0;0.0;0.005894261144696066;0.020645639669979496;0.0;0.002929704851902206;0.014959963792936383
2510;jaunissent;0.001934210812624539;0.0;0.0;0.00642113944613764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.798420442028193e-06;0.0;0.0;0.0017976447362869667;0.0;0.0;0.004825057715238123
2511;jaunisseur;0.003497356619085832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014837199660357873;0.0;0.0;0.0;0.0;0.0;0.006130722590789954;0.0;0.0;0.0;0.0
2512;jaunissment;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1821503049056018e-05;0.0;0.0;0.00033448973303192513;0.0;9.305582731801373e-05;0.0;0.00028128235389991257;0.0;0.0;0.0018983758102992438;0.0;0.0;0.0008042110277321396
2513;jaunâtre;0.0054567116130610225;0.0;0.0;0.004657671417229965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0037326226059974867;0.0;0.02425837524679379;0.0;0.0;0.0
2514;jaunâtrels;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2098582585611761e-05;0.0;0.0019709963312894894;0.004406899032501507;0.0;0.0;0.00016848446231941186
2515;jean;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012947939175681045;0.0;0.0;0.0;0.000772260687999555
2516;jeffree;0.0;0.000697225317874641;0.0;1.454457123413545e-05;0.0;0.0;0.0;0.0;0.0;7.911064993523247e-05;0.0;0.0001146600491008327;2.5342356386907255e-05;9.990314101465917e-05;0.0;0.00011433967381794798;0.0;0.0009297756113076872;0.0;0.00013787113311300103;2.060068502157152e-05
2517;jen;0.0;0.0;0.0;0.0;0.0;0.001142549019796744;0.0;0.0012782090633777824;0.0;0.0;0.0;0.0;0.0013752369162039221;0.0;0.0;0.0;0.0;0.0002216760033813675;0.0;0.0;0.0007982183368808729
2518;jeter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0059684687578087
2519;jette;0.0;0.0;0.002507342003343935;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001416636612437677;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00025495583484282303;0.0036121831369254377
2520;jeté;0.0;0.004142144108371414;0.0;0.0;0.0;0.00048807779691663756;8.036067355152456e-05;0.0;0.0;0.0;0.0010481315517196013;0.0;0.0;0.0;0.0;0.0;0.0007354745412942708;0.0;0.0;0.0;0.0030017582073165188
2521;jeu;0.0;1.992484066559937e-05;0.0;0.0;5.577283957171667e-06;0.0;0.0;7.450110554737393e-06;4.482421829123835e-05;0.0;0.0;0.0;0.0;9.375464373083857e-05;0.0;0.0;7.289633826211128e-05;0.0;0.0;0.0;0.00028179605607670964
2522;jeudi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0038828779781234697;0.0;0.0;0.0;0.0;0.013302199173904024;0.0;0.0;0.0;0.0;0.0;0.00582784735539691;0.0;0.0043775826905266
2523;jeune;0.0;0.006220648203390929;0.0002777592774146625;0.0;0.0;0.0021813102420762277;0.0;0.0;0.0037844132616712198;0.006850111603780562;0.0;0.0;0.0;0.035191839283886306;0.0;0.002117695893433063;0.0;0.002362312154676398;0.0;0.0028458667960099514;0.003757620089337133
2524;jeunesse;0.0013173038706653696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01226484201791038;0.0;0.013279756171442609;0.0;0.0;0.00863249828973298
2525;jeunot;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004511922377689656;0.0;0.0;0.0;0.0;0.0;0.0;0.002914707082317709;0.0002306339502007478;0.0;0.0006873799357385696
2526;jeunots;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005366844609214543;0.0;0.0;0.0;0.0;0.0;0.0018682782782792331;0.0;0.0;0.0;0.00033088386924693883
2527;jeux;0.0;0.0;0.0;0.0;1.282677734250921e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00031245966513591787
2528;jlutilise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00496747171565376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021079956056350574
2529;job;0.00023798844558592453;0.0;0.005580204674741118;0.0018288042607311414;0.0;0.0;0.0;0.0390417028948179;0.0027108631341480724;0.0;0.0013745523648611886;0.02959489525462656;0.0;0.0;0.00562132811783765;0.0;0.0;0.004265597302748044;0.0009480352367797629;0.00701138511452814;0.0128342504568922
2530;joint;0.0;0.0;0.0;0.0;1.2278768507676818e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006348899033933796;0.0;0.0;0.0;0.0
2531;jojoba;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002349118596643054;0.0;0.0;0.0023339400533949803;0.0;0.0;0.0;0.0018553853188496407;0.0;0.0;0.0;0.0;0.0011545593439057135
2532;joli;0.020920747014585465;0.0;0.007940038612106166;0.0;0.007908577038999148;0.0;0.018558706727961952;0.0;0.06104605657058245;0.0902389663052707;0.0;0.0;0.0;0.007059336071039796;0.0;0.031250795578763174;0.0;0.15567523987459878;0.0;0.0676348872416954;0.0
2533;jolie;0.006697355514488466;0.0;0.0;0.0;0.0;0.0;0.00035887714080832026;0.0;0.02162668954006501;0.019945075182208068;7.257599640102675e-05;0.0;0.0;0.0;0.0;0.0017664910234854872;0.0;0.09963955268217922;0.0;0.007607088711380575;0.0
2534;jolis;0.0020988100723466113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029192684065320332;0.0;0.0;0.0;0.0;0.007096317954954057;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2535;jouent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.282708610576042e-05;0.0;0.0008714533978037643
2536;jouer;0.0;0.0;0.0;0.0;0.0;0.0;0.0032490987499094203;0.0;0.011779851584237631;0.0;0.007376819467776128;0.0;0.0;0.0015520686882746677;0.0;0.0026682867218987046;0.0;0.0012813366694880946;0.0;0.0;0.01312978562230012
2537;joues;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0034982075602183775;0.0;0.0;0.0;0.0;0.0014549394769463523;0.002895882078384111;0.0;0.0;0.000403328557174799;0.0038375955984092406
2538;journalier;0.0;0.0;0.0;0.00354322455428575;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1939355736417976e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00473763929950647;0.0
2539;journee;0.0;0.009397568090950345;0.0;0.0;0.0;0.0;0.0;1.9549171752078002e-05;0.0;0.0;0.00034212241415173893;3.11902635221566e-05;0.0;0.0;0.0;0.00575121026173888;0.0;0.0019091694034619755;0.00018467073836718134;0.0;0.00026954489200421206
2540;journeey;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.021013763564507196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021918435903922322
2541;journée;0.011780779198368143;0.016093985653435;0.011461188590026603;0.03210591207757995;0.0;0.0;0.0;0.0;0.0;0.0321314902097142;0.0;0.020991215161289288;0.0;0.0;0.0;0.040306465023115974;0.0;0.12664076680189623;0.0;0.02884039208154038;0.18053977268820495
2542;journées;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012205542646426833;0.0;0.0;0.0;0.0;0.0;0.00012826813043482569;0.0020809571050716775
2543;jours;0.0;0.0;0.0020956908896497873;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005937072895807211;0.0;0.0;0.005918890424976134;0.005197875237504059;0.00017348885636100106;0.0;0.01312876135996157;0.006699316086312609
2544;jouvence;0.0;0.010634021131135804;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015991011214909815;0.0;0.004120251954255934;0.0;0.0;0.0005318413577219684;0.0017547039809686835
2545;juger;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007628025496478063;0.0;0.0;0.0;0.0;0.0015912008473435628;0.0;0.0;0.0;0.009376901529090487;0.0040551928723253534
2546;jugé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.350018431967144e-06;0.0;0.0;0.0;0.0;0.0004315684378856309
2547;jungle;0.0;0.0;0.0;0.0015959965056438973;0.0;0.0;0.0;0.0;0.0;0.0;0.0037615185085269473;0.0;0.0;0.0;0.0;0.0;0.0;0.00018178561515749881;0.0;0.0;0.0
2548;jurer;0.0;0.0;0.0019316022114940212;0.008188815406037685;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027636681360129925;0.0;0.0;0.0019703584204955964;0.005446289594323817
2549;jusqu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00275973268060501;0.00047785966986599955
2550;jusque;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010804587170585618;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007704196014540331
2551;justement;0.0;0.0;0.002908319582052661;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004148105652035834;0.0;0.0;0.0028889242205734815;0.0;0.0;0.001377159794844489;0.0;0.0;0.0;0.0033831884707393955
2552;justifier;0.0;0.0;0.01307723231607497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2553;jvous;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002103971389617043;9.059123312389194e-05;0.0;0.0006963786809875117;0.0
2554;kajal;0.0;0.0;0.0;0.0018167106938959978;0.0;0.0;0.0;0.0;0.0;0.0;0.00433701153940398;0.0;0.0;0.0;0.0;0.0;0.0;0.0002358865164264942;0.0;0.0;0.0
2555;karité;0.0016901880629137983;0.0045072117034142935;0.0;0.002112614088848569;0.0;0.0022839552663650215;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008420983299504343;0.003256945750086918;0.0;0.0;0.0;0.0026570315186250576
2556;kerastase;0.0;0.0;0.0;0.0005692559175667358;0.0;0.0;0.0;0.00720537706920898;0.018007920349500415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033877843526618737;0.013419655221557468
2557;keratase;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7143891679886166e-05;0.0;0.012972911684674236;0.0;0.0;0.0;0.0;0.0;0.0
2558;keratin;0.0;0.0;0.0;0.0;0.002197824560436474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024910520635616816
2559;keratine;0.0;0.0;0.0;0.0;0.0020478923540893645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0037761881896314167
2560;khôl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007354763733996347;0.012909107987829257;0.0011027531559720375
2561;ki;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00962261682045684;0.0;0.0;0.0;0.0;0.0;0.0;0.0007989394588094342;0.0;0.0;0.0018627698165009966
2562;kiff;0.0;0.0;0.0;0.0;0.0;0.0031108222391908096;0.0031569208176805926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003932585488745778
2563;kiffe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009225250984798268;5.349982613165162e-05;0.0;0.0027758648364317167
2564;kiko;0.0;0.0;0.0;0.0;0.0;0.001431534138985609;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026258146385122697;0.0;0.0029743243753556203;0.0;0.0038088898479076913;0.0
2565;kimite;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015794687085135557;0.0;5.2654238931075873e-05;0.0018352510881950485;0.0
2566;koos;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.403577578331903e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3672144474818486e-05
2567;korean;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7100542170974595e-05;0.0;0.0033071431148986056
2568;kérastase;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008575259209029133;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012093971448153594;0.0046533051738616845
2569;kérastate;0.0;0.0;0.0;0.0;0.0;6.835486386947666e-05;0.0;0.0;0.0;0.0;0.0020788916076257364;0.0;0.0;0.0;0.0;0.0;0.0011763917038566337;0.0;0.0;0.00033077866571212165;0.0015517325974864805
2570;kératine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022912987470327675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014890171360745956
2571;laché;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015997275548880142
2572;lactée;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007292862032519561;0.0;3.507990515263919e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8385496628156653e-05;0.0
2573;lai;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.132272285888963e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0021244670128961357
2574;lais;6.496561526168555e-06;0.0;4.922897142293993e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.018211157769887e-05;0.0;7.763868474822557e-05;0.0;0.0;9.344734171596995e-05;0.0;0.0;0.0;1.98702145511579e-05;0.0
2575;laissait;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026492482111830857
2576;laissant;0.0;0.0025756634031465515;0.0;0.0018910945743669067;0.0;0.003681902934527018;0.0;0.0;0.0;0.0;0.00862576354996828;0.010127062278453164;0.0;0.0;0.0;0.0025023864847254387;0.0;0.0;0.0;0.0;0.0047219711387839845
2577;laisse;0.0;0.04922317976296683;0.0;0.0;0.0;0.01040223104469201;0.0;0.0033060126558051312;0.0;0.0;0.0003226534607231608;0.0025168046506942447;0.0;0.0;0.008373890078125532;0.07449783688838559;0.0;0.01659893445869171;0.0010719146612209508;0.018831061361081678;0.022657685472956584
2578;laisserai;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00242782507418213;0.0;0.0;0.006505800550869524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004525741127339026;0.0;0.0
2579;laissez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011524104294340323;0.0;0.0;2.5729157628114135e-07;0.0;0.002321416178851268;0.0014153160091178976
2580;lait;0.00433412888971008;0.016881172691407348;0.0;0.0;0.0;0.022039804053662744;0.0;0.0;0.006829946607661586;0.004232461104855624;0.05056523192542436;0.02795310316159294;0.0;0.0;0.0;0.0409635722417948;0.0;0.0;0.0;0.0;0.0
2581;lala;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012664396201017487;0.0;0.0;0.0;0.0;0.0;0.0;0.0005410336198168981;0.0022361695994876393
2582;lambda;0.0;0.0;0.0;0.002319972832440722;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004110408105252774;0.0;0.0;0.0004339709597025604
2583;lame;0.0;3.174423966580283e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00039324168152007666;0.0;0.00020189153965489227;0.0;0.0;0.000406823537788561
2584;lancer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1504453960461204e-05;0.0;0.0;0.0006116768059684644;0.0025354311144530966;0.0002355491464381698;0.0;0.00015510195629210084;0.0003449863862042108
2585;lancome;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008100678772516128;0.0;0.0;0.0;0.00040792049794177005;0.0;0.0;0.0018836400483624248
2586;lancé;0.0;0.0;0.0;1.874781828401235e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.567417901259634e-05;0.0;0.0;0.00012907412635416768;0.00017282033180967453;0.0;0.00047928338914213475
2587;lancôme;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022120921872703643;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000282732564715715;0.0010806858107644426
2588;langage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003530499364465804;0.0;0.0;0.0;0.0;0.007167911002372389;0.0;0.0;0.0;0.0;0.0001144160626570861
2589;langue;0.0;0.016594240957791495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011511837743893333;0.0;0.0;0.0;0.0;0.0;0.0017516020581410374;0.0;0.0;0.0;0.0
2590;languette;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023679207052709067
2591;lapplique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.205455272695929e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015083535681758335
2592;laque;0.009314163283654777;0.0;0.0;0.007789554659935052;0.0;0.0;0.0;0.0;0.0;0.0;0.006071955844972035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016611913693016716
2593;laqué;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00902122672312113;0.000892702037416607
2594;large;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003323608611521066;0.0;0.0;0.0002123591330646994;0.0;0.003485478784422837;0.0;0.0012469751896611295;0.0;0.004696486224343447;0.0019524743386940978
2595;largement;0.006578318008741847;0.0007274433985516113;0.0;0.001347656637603522;0.0;0.00637651352984955;0.0;0.0;0.0;0.0;0.005734413176147092;0.0;0.0;0.0;0.0;0.0;0.0;0.0028290743020310516;0.0;0.011172040491274562;0.01127264246232796
2596;largemnet;0.0022841036890603817;0.0;0.002591835723740292;0.0;0.0;0.0;0.0;0.0;0.0;5.798782346714238e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006177543209734269
2597;laroche;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004464545086537419;0.0;0.0;0.0;0.0016347355616019887;0.0
2598;lash;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015997275548880142
2599;lasser;0.0;0.004759204645552191;0.0008988268810246544;0.0;0.0014142889262721116;0.015310905249313186;0.03860194952441259;0.002517876869849169;0.0;0.0;0.00701933274288808;0.0;0.0;0.0;0.0;0.0;0.006413343689209601;0.0;0.0013699370341922305;0.0010017799212607514;0.013390364269898434
2600;lassé;0.0007593541005698049;0.0;0.0;0.0;0.0011126229543592311;0.0;0.0;0.0;0.0;0.0;0.0036449338635741444;0.0;0.0;0.0;0.0;0.0;0.0015866716948358896;0.0;0.0032961328593482117;0.002118019257649727;0.0008815078009124567
2601;lauder;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010133240526738037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006558870859485565;0.0;0.0;0.001454441254487479
2602;laurent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001384301690378843
2603;lavage;0.007768520003240522;0.0;0.0;0.0;0.0;0.006002288595408575;0.0;0.0;0.0;0.0;0.014835756153613695;0.0;0.006836227807092263;0.0;0.01013450260577691;0.0;0.001907597355713052;0.02955064295378896;0.0;0.002827108449613986;0.01659528429343148
