;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
133;agraphe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.288252355741185e-05;0.0;0.0;0.00021527753259859968;0.0006197291553925719;0.0;0.0007641473421525808
134;agreabke;0.0;0.0;0.0014468326790137644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0045120497699724605;8.428459850989023e-05;0.0;0.0010067718210883185;0.0;0.0
135;agresse;0.0;0.0;0.0;0.0057037119886395845;0.0;0.0;0.0;0.0;0.0008807393129987229;0.0009407167962390732;0.0008433796864484142;0.0;0.0;0.0;0.0;0.0;0.0;0.0
136;agressent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010261395009862504;0.0009804669634907608;0.0009850578028933416;3.966274950421124e-06;0.0;0.0;2.704736672440402e-05;9.72346043719074e-05;0.0;9.19165921294599e-05
137;agresser;0.0005931631097041241;0.010766414447538763;0.0;0.011496629100447636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
138;agressif;0.0009242499703885976;0.0;0.0;0.0;0.0;0.0;0.0033465544969030333;0.0008550655380484647;0.0;0.001764889102339525;0.0;0.005092868693966821;0.0031257484614510334;0.008112287976755434;0.0;0.006465024211594616;0.0;0.0
139;agression;0.0;0.0;3.1855102165030754e-05;0.0;0.0;0.0;6.658051905409205e-06;0.0;0.0;0.0;0.00024029267665696342;0.0;0.0;0.00010828194899240762;0.0011093097682322672;0.0008111154296168127;0.0002917163969435626;9.374165479024118e-05
140;agressions;0.0;0.0;0.0;0.0024631509914862077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002210659599110128;0.0;0.0
141;agrèable;0.0;0.0;0.013581309975349717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
142;agréabe;0.0;0.0;0.0027344241196913346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002430212123620454;7.97676703047098e-05;0.0;0.0
143;agréablement;0.0;0.0;0.0;0.020701984918731185;0.0007091724297668887;0.0;0.0;0.0089182554608333;0.0;0.0;0.0;0.0;0.00032183726386639667;0.008199587472842407;0.015859138366966508;0.007304695874804652;0.0;0.0
144;agréble;0.0;0.0054584759684720855;0.0019608267349034217;0.0;0.0;0.0;0.0;0.0;0.003424789318548179;0.0;0.0;0.0;0.0;0.0;0.006108482238776244;0.0;0.0;0.00019643429009071504
145;agéable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.761749460443964e-129
146;aide;0.0011235289392799647;0.0;0.0008645057411396383;0.004138060484563477;0.0;0.0;0.0;0.002640223652922363;0.002542173737965823;0.0;0.02240565892790319;0.0;0.0;0.003761746822284927;0.003062132699280737;0.014671089146947031;0.0;0.0025273137931590677
147;aider;0.0;0.0;0.004956209232320182;0.0019439456140277157;0.003283257985976021;0.0;0.0;0.0034928348198863526;0.0;0.0;0.0010217133189807338;0.005105600741134503;0.0005572900605978707;0.008258251314390789;0.00042919552955896043;0.015339062169247249;0.007615804412181781;0.002069915477722054
148;ailes;0.0;0.0;0.0;0.0027892521252680974;0.0;0.0;0.0;0.0;0.0006438744875108856;0.0008278733977329363;0.0;0.0;0.001149033232017676;0.0;0.000779117316299354;0.0022443246571513587;0.0;0.0
149;aimais;0.0;0.0;0.0;0.0020673011194304513;0.0;0.0;0.0;0.0010564474898299963;0.0019104616293761016;0.0;0.0033841900394862554;0.0;0.0;0.0;0.002758598290333032;0.003260484796525203;0.0;0.0
150;aimanter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006112800936561537;0.0;0.0;0.005206808644368464;0.0;0.0
151;aiment;0.0;0.0;0.0;0.0;5.9221275368741306e-05;0.0;0.0;6.953135832409512e-06;0.00015229191470553935;0.0;0.0;2.686484235456887e-05;0.0;0.0007798065950340632;0.0;0.0004150585386988471;1.6649319925186098e-05;0.0
152;aimerai;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018234770805699793;0.0;0.0;0.0;0.0;0.0015310894624460793;0.0;0.0
153;aimerais;0.0;0.0;0.0;0.0;0.0007401387583011247;0.0;0.0;0.0;0.0;0.0;0.0015046528799539138;0.0;0.0;0.0;0.0;0.0015104095185692523;0.0;0.003037406826039811
154;aimez;0.0;0.005810109865858108;0.0;0.0;0.0;0.0;0.0;0.0;0.0014133860219892023;0.0;0.0;0.0;0.0;0.0;0.0;0.005344009457798026;0.0;0.0
155;aimons;0.0;0.0;0.0;0.005845047756556282;0.0;0.0;0.0;0.004928695144964513;0.007332460584276735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
156;air;0.0;0.0;0.0;0.0;0.0;0.0;0.02795518835258132;0.0;0.0;0.0;0.0;0.0;0.0;0.0023732256279169516;0.0;0.009589240460719439;0.0034615713801440947;0.0010336328397286911
157;aisance;0.0;0.0;0.0;0.005135520391003774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00048315179157878464;0.0009738582508557992;0.00238461456910036;0.0
158;aisé;0.00035647746016681514;0.0;0.0020534346218604137;0.0;0.0;0.0;0.0;0.0;0.0011023907735109265;0.0;0.0;0.002145531903799303;0.0;3.327709661533747e-05;0.0044860006219553435;0.0018515178001723932;0.0;0.0
159;aisément;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.8564935816416225e-05;0.0012377857762487566;0.0;0.00028744216493041633
160;ajoutant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007391084548417242;0.0;0.0
161;ajoute;0.0003136796743792782;0.0;0.0;0.005844664323434508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008854639555164825;0.0;0.0031928061865407024;0.000617850786088863;0.0
162;ajouter;0.0;0.0;0.0;0.0005275766329909018;0.02108647490692165;0.0;0.0;0.0;0.0012360473754624852;0.0;0.0;0.0;0.0;0.0;0.0;0.00374725618848459;0.0006751687240087362;0.0
163;ajoutez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001493751242135838;0.0;0.002275030093903939;0.0;0.0;0.0;0.00209570210326376;0.00345011748096716;0.0;0.0
164;alarmer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033024828954466645;0.0;0.0
165;alcool;0.0;0.0017005654838406568;0.007437212140387984;0.0;0.0;0.0;0.003433434744508012;0.0;0.0;0.0;0.0;0.0;0.014429281009457253;0.0;0.0;0.0017724501007281646;0.0;0.0
166;alcooliser;0.0;0.0;1.3813497111712093e-05;0.0;0.0;0.0;1.2543865407557463e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000200274590113045;0.0;0.0
167;alentour;0.0012450628464167244;0.0;0.0018533393421511066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0035731933792561925;0.0;0.0
168;alien;0.0;0.0;0.0;0.0;0.0;0.0;2.3566952756315317e-05;0.0;0.0;4.610247294511981e-05;0.0;0.0;2.426732269969281e-05;3.080035416460045e-05;8.985265052555585e-05;0.00047114762972134754;2.6440809876813166e-05;0.00035549228682239207
169;alimentation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010779940845268058;0.0;0.0;0.0;0.0;0.0;0.0014044179802037162;0.0;0.0
170;allais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005601406362441181
171;allemagne;0.0;0.005342099830447016;0.0;0.0;0.0;0.0;0.0;0.0;0.00012795216129526498;0.0;0.0;0.0;0.0;0.0;0.0008862199810444394;0.0019579690384539435;0.0;0.0005804513407000676
172;allemand;0.0;0.0;0.0;0.0;8.458909899895952e-07;0.0;0.0;0.0;0.0;0.0;0.003400890551562346;7.507969904617574e-05;0.0;6.943085611381643e-05;0.0010086707672155141;0.0003649259954994241;6.885585513597435e-05;0.0008083820957897894
173;aller;0.0017401477617348699;0.0016216145885402657;0.0;0.013038511195689993;0.0;0.0;0.0;0.0005805183912693039;0.0029687790571501543;0.0;0.0446244029331606;0.0;0.0;0.0010435568878797885;0.010061598581394595;0.08338877458920083;0.006191005155802733;0.0035847572259336447
174;allergic;0.0;0.0;0.0;0.0;0.0;0.0;7.652399321036218e-06;0.0;0.0;1.3077157484088407e-06;0.0;0.0;0.0;0.0;0.0;4.353507476522299e-05;3.108164799486094e-05;3.121333477464058e-05
175;allergie;0.0;0.0;0.0;0.00410271205198788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010029872169563833;0.0;0.004010733735694327;0.011247771080081787;0.0020651715568456236;5.106397289022704e-06
176;allergies;0.0020121391967413797;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013669233246956346;2.9454373777175775e-05;0.0012388294332082725;0.0;0.0;6.461418136400242e-05;0.0;0.0;0.0;0.0
177;allergique;0.0;0.0;0.0;0.0018576147576383718;0.0;0.005330317761141287;0.0;0.0;0.0;0.0;0.0;0.0;0.0023496689044971795;0.0;0.0037447734679090672;0.014207428961493209;0.0;0.0040617052604828684
178;allergène;0.0;0.0;0.0023703763388117386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
179;allergènes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.245786684602287e-05;0.00017453128880471843;0.0;0.0;0.0;0.0;0.003118612824607852;0.0;0.0
180;allez;0.0;0.005641790311478635;0.0004800959234307158;0.0;0.0;0.0;0.0;0.0;0.003926320509596328;0.0;0.0023645451320649944;0.0;0.0;0.0;0.0;0.008580152473196684;0.0;0.005598213613154406
181;allier;0.0;0.0;0.0;0.004934486438306708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008749133071166906;0.0;0.0;0.002328732665588108;0.0;0.0
182;allonge;0.001132742813562277;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008930725141419012;0.04609306967265958;0.00486768693878048;0.0
183;allongeant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008333012964575998;0.0;0.0003751563203449715
184;allongement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004173522641850612;0.0;0.0
185;allonger;0.0005045834500856316;0.0039706533033824504;0.0;0.0;0.0;0.014970908385464133;0.0;0.0;0.0;0.0;0.0005255339868112104;0.0;0.0;0.0;0.0;0.05672795831186265;0.0;0.0
186;allongé;0.0;0.0;0.0;0.0;0.0;0.0;0.0006055104587818366;0.0;0.0;0.0;0.02213016729700516;0.0;0.0;0.0;0.0;0.0038011996622120837;0.0;0.0
187;allourdit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005909144407779057;0.0;0.0;0.0;0.0;0.0;0.011818366026703822;0.013506176626211668;0.0;0.0;0.0
188;allows;0.0;0.0;0.0;0.0;0.0;0.0;7.652399321036218e-06;0.0;0.0;1.3077157484088407e-06;0.0;0.0;0.0;0.0;0.0;4.353507476522299e-05;3.108164799486094e-05;3.121333477464058e-05
189;allure;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006354421320935318;0.0;0.0;0.0;0.0;0.0;0.0;0.0031016160224931937;0.007882061376353791;0.0
190;allures;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8805253817594868e-05;0.0;7.040883433758209e-05;0.0;0.0010313558530169278;4.444578260184535e-05;0.0003347514526357515
191;alléger;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.252655810571599e-05;0.0;0.0;0.0018337013780607317;0.001972072591513054;0.0;0.0
192;allégique;0.0;0.00010925429339506604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011366332611858728;0.0;0.0;0.0020226946271835375;0.0;0.0
193;allérgies;0.0;0.0009667752434038007;0.0;0.0;0.0;0.0;0.0;0.0;0.0009967573945561241;0.0;0.0;0.0;0.0;0.0;0.0011556089657600078;0.0011014859233656144;0.0023406265231237975;0.0
194;alourdi;0.002171417564996037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001290580215617515;0.0;0.0009702873205673679;0.00010986120446241951;0.000943338092769842
195;alourdir;0.0;0.0007069692142609228;0.0006124701879309902;0.0;0.007682577090033617;0.016273245101909504;0.011330459228588576;0.006035331815711429;0.005374481492160234;0.0017386068014390976;0.0;0.010869782106596285;0.0008964197846998436;0.04077610040708757;0.0;0.022354400177645586;0.02952671064792019;0.0
196;alourdis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015233714828525376;0.0;0.0;0.0;0.0
197;alourdit;0.0;0.0015203811186097634;0.0;0.0006000650755873691;0.0;0.0;0.0;0.006840584364677685;0.0;5.772850684194893e-05;0.0003874539843052608;0.0;0.0032599230568894784;0.0;0.000798222222318298;0.01409875150923851;0.001639997696635596;0.0
198;aloès;0.002594037613806047;0.0;0.0;0.00692978761363403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
199;altere;0.0;0.0;0.0;0.0;0.0;0.0059045704045871256;0.0;0.0;0.0004329946797392343;0.00013309371298463385;0.0007055541691247295;0.0;0.0;0.00011964815159839168;0.0;0.00018841167329292414;0.0;0.0012148479350269927
200;alternance;0.0;0.0;0.0;0.0001081884515020653;0.0;0.0;0.0;0.0;0.0037240595433180746;0.004608962287964546;0.0;0.0;0.0;0.006957264801093636;0.0;0.007623997594993015;0.0;0.0
201;alternative;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014736723599471517;6.64149357829576e-05;7.951225622629347e-05;0.0;0.0;0.0;0.0005553795418450195;0.0;0.0007594592553473794;0.0;0.0
202;alterne;0.0;0.005681004115494024;0.0;0.0029040916499233284;0.0;0.0;0.0;0.0020047170508736474;0.0;0.0;0.0;0.0;0.0;0.006180370071354854;0.0;0.0;0.0;0.007150195844345305
203;alterner;0.0;0.004343560110552523;0.0;0.0;0.0;0.0;0.003394537238188389;0.0;0.0;0.0;0.0;9.914807188582448e-05;0.0;0.0023661610946287466;0.0;0.0028295853015180613;0.0013678364539915198;0.005294012441747564
204;altérer;0.0;0.0;0.0;0.0;0.0;0.0;0.003252766543009273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.58357599958047e-05;0.0;0.00045768626537732516
205;amande;0.0;0.0;0.0;0.00041455698544938773;0.0;0.0;0.0;0.0002433698731269723;0.0;0.0;0.0;0.0001588155154827237;0.0;0.0;0.002019084042152481;0.0;0.006154185863039472;0.0
206;amateur;0.0;0.0;0.003409928248269742;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
207;amazing;0.0;0.0;0.003569590011654876;0.0;0.0;0.0;0.0;0.005410214845255624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006749139172100594;0.0;0.0
208;amazon;0.0;0.0314821060346379;0.0;0.0;0.0;0.0;0.0;0.0;0.013262425545478995;0.0;0.0;0.09448296599625228;0.0;0.005349747990454779;0.003943065255500604;0.059664251524820855;0.002209884889258508;0.025086628698496902
209;amazone;0.0;0.0;0.0;0.0;0.0;0.0075475130173430285;0.0;0.0;0.0;0.004172842607103865;0.0;0.004349767103782806;0.0;0.0;0.0;0.00845048044814403;0.0;0.016909171040354044
210;ambiant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004448931329277062;0.0027513505100620877;0.0;0.0
211;amelioration;0.0020365278370866138;0.0;0.0;0.0;0.0;0.006628357041478636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
212;ameliore;0.0007340566327681939;0.0;0.0;0.017270417765978537;0.0;0.0;0.006158535401798415;0.0;0.0;0.0;0.0;0.0;0.0033420561311362468;0.0;0.0;0.0;0.0;0.007235122448381225
213;amener;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006655483685580046;0.0;0.0;0.0;0.0;0.0;0.0;0.005768703102174364;0.0;0.0
214;american;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00023178462758614428;0.0;0.0;0.0;0.0;0.0002592203299393883;0.0;0.0010412081504793003;0.0;0.0
215;ami;0.0;0.0036783282367711346;0.0;0.0;0.002688881586286892;0.0;0.016899166832507147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00908509243308641;0.0;0.0
216;amie;0.010788234109810871;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00036470158014122026;0.0;4.876530306977859e-05;0.00426815586873209;0.0;0.0;0.0;0.008096764167026926;0.0;0.0
217;amoindrie;0.0;0.0;0.0;0.004433868837084021;0.0;0.0;0.0;0.0013196988699128059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005568064225119762;0.0;0.0
218;amoureux;0.0;0.0;0.0;0.0019470396952597873;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0037133656093880783;0.001158053909740592;0.0
219;amplement;0.005136147918280036;0.0169528690780399;0.0;0.0;0.0;0.0;0.01153384111997573;0.0;0.0026695127180361225;0.0;0.0;0.007712883615064915;0.0;0.0;0.0;0.0018140005697825754;0.0;0.0002070088679757194
220;amplifier;0.0;0.0;0.0;0.0004636791386961632;0.0;0.0;0.0;0.0;0.0003573727935452014;0.0007301205229487963;0.0;0.0;0.0010980831732777035;0.0;0.0;0.002510385823956677;0.005651851249703062;0.0029446740914619587
221;ampoule;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008769167409273916;0.0028744271852121778;0.0;0.0
222;ampoules;0.0009824346472873096;0.001946939293156156;0.0;0.0;0.0;0.004736121906722202;0.0;0.0;0.003537094777340624;0.009998244628920102;0.0;0.0;0.0;0.0;0.02173270905510509;0.001536766813759436;0.0;0.0019132227626947906
223;amuse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019132274413844564;0.00010386846449462723;0.0;0.0;0.0009556361936598693;0.0;0.0015737860814974216
224;amusement;0.0;0.0;0.002790335258477439;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010615261120797084;0.0;0.0;0.0;0.0;0.0;0.0;0.0
225;amuser;0.0;0.0;0.0;0.00022542639595978732;5.7884706141770765e-05;0.0;6.940791011772321e-06;0.0;8.673697208656415e-05;0.0;0.0;0.0;0.00012050620672701253;7.435622622263057e-05;0.00010407740824394108;0.0006943022550073637;0.0;0.0
226;amélioration;0.0021846477887408153;0.0;0.0;0.016154513451297637;0.0;0.0;0.006906756805293938;0.0010646051367455638;0.0013236378756005566;0.0;0.0;0.0;0.0018235423092126377;0.00886165762077888;0.019356913028849967;0.008495361942671708;0.0;0.0
227;améliore;0.0;0.0;0.0;0.010670095061611495;0.0;0.0;0.0;0.0;0.006130146163227322;0.0;0.0;0.0;0.008247243226460463;0.0;0.0;0.0021295245158068467;0.009598928413471739;0.0
228;améliorer;0.0;0.0;0.0016304288431062304;0.00048093763924131263;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005347589958215683;0.0;0.0
229;américain;0.0;0.0;0.0;0.0;0.0;8.292285663861165e-05;0.0;0.0;0.0;0.0;0.0010312397635528817;0.0;0.0;0.0;0.0;0.004195537971913781;0.0;0.0
230;an;0.0;0.0;0.0;0.008850442762936632;0.005851375820516866;0.0;0.012173278924080516;0.0;0.22810013382766528;0.0;0.0;0.0;0.0;0.0;0.0;0.20314704359024888;0.0;0.0
231;analyser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.260007174646109e-05;0.0;0.0;0.0;0.001236951738466625;0.0;1.550298257777926e-05
232;ancien;0.0017825579358651266;0.0036697708883276013;0.0;0.007683094401102738;0.0;0.0;0.007911912863126196;0.0;0.004823409539323682;0.0;0.0;0.0;0.014645993941952774;0.0030723233875447893;0.0;0.014642270431881705;0.015372111544043138;8.631058119109025e-06
233;anciennement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00023178462758614428;0.0;0.0;0.0;0.0;0.0002592203299393883;0.0;0.0010412081504793003;0.0;0.0
234;andorre;0.0;0.011951983659525165;0.0;0.0;0.0;0.0;0.0071989071102913985;0.0;0.011185633110503367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
235;anglais;0.0;0.0009066136402457487;0.0;0.0;0.0;0.0;0.0014329614680184924;0.0;4.8114252886521715e-05;0.0;0.001416320610621682;6.063167793379209e-05;0.003909885044313665;0.0;0.0;0.0006095631023639693;0.008404793557791121;0.0009570964922204695
236;anglaise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.761749460443964e-129
237;angle;0.0;0.004697087955679227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1670357146762798e-05;0.0;0.0019346323817790306;0.0027693459379866223;0.0;0.0
238;animal;0.0;6.134305653018903e-07;0.0;0.006413012483365425;0.0;0.0;0.0;0.0;0.0;0.00013051409410860852;0.0;0.0;0.0;6.92899006446651e-06;0.0;0.0;0.0;0.0
239;annees;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019013117335812017;0.01894463169338972;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
240;annonce;0.0;0.0;0.0;0.0010338720508356503;0.00879644578787802;0.0;0.0;0.0;0.0;0.0;0.013425892484937875;0.030741726375774305;0.0;0.0;0.0;0.001329585946304334;0.0;0.001464916984297632
241;annoncer;0.002626034455968025;0.0;0.0;0.0;0.0015928221416459097;0.0;0.0;0.0;0.0;0.0028244422839377057;0.0008451374391525375;0.0;0.0;0.0;0.0014993567299946696;0.00046855957408975746;0.0;0.02114753845396448
242;année;0.005198379791828418;0.0;0.0;0.0;0.0;0.09092171623243407;0.0;0.0;0.15752414216626096;0.0;0.00730182131988065;0.0;0.0;0.0;0.0;0.14148073199916594;0.0;0.0
243;années;0.0;0.007633300607596309;0.0;0.0;0.005318265362895142;0.01658421659401161;0.0;0.004835756774621452;0.009128569564835418;0.0;7.105187443274896e-05;0.0019548516232461986;0.0;0.0;0.0;0.23218782940890603;0.002701916530428085;0.0
244;ant;0.0;0.0;0.0;0.0020367208337100672;0.0;0.0;0.0017047230690053487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012303512152253935;0.0;0.0008015651033457077
245;anti;0.0;0.0;0.0005820051324349132;0.039734386009534106;0.0;0.0;0.0;0.0;0.0;0.002306573862654632;0.0;0.0033422014079790754;0.0;0.0007473563924068955;0.0;0.05762594400940609;0.0;0.007553523325358247
246;anticernes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004090523585403071;0.0;0.0
247;antimicrobien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027605979548559947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
248;antirides;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00047101892805682255;6.326365531241077e-05;0.0;0.0;0.0008554748130086701;0.0;0.0018813610610065653
249;antiâge;0.0;1.2951842252118107e-05;0.0;0.0041963161156937595;0.0;0.0;0.0;0.0;1.8966425037755566e-05;0.0;0.0;3.249012939880569e-05;0.0;0.0001403871754054039;0.0;0.00017766328575195245;0.0;0.0
250;antérieur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002829377281842072;0.0;0.0012055510414798296
251;aodre;0.0;0.0;5.3210100821075745e-05;0.0;4.503759924635953e-05;0.0;0.0;3.451689476300942e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
252;ap;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016432373779666169;0.0;0.0004061492683128057;0.0012890869369763414;0.0;0.0
253;apaisant;0.0;0.0;0.0001559922885375377;7.33547312720363e-05;0.0;0.0;0.0;0.00018874092597187897;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001896073064919488;0.0;0.0
254;apaise;0.0;0.0;0.0;0.0032818166315123787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001326705012667266;0.0;0.0;0.0
255;apercevoir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.487249826734075e-05;0.0;0.0011305463238146084;0.00029964300456176453;0.00022738453947641495
256;aperçois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006291444967043064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
257;app;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0906871030816191e-05;0.0;0.0;4.9392014138747604e-05;0.0;0.0;4.403931804586128e-05;2.3502500379156136e-05;0.00012343970066951366;0.0;0.0
258;apparaissent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8805253817594868e-05;0.0;7.040883433758209e-05;0.0;0.0010313558530169278;4.444578260184535e-05;0.0003347514526357515
259;apparant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001297537555123132;0.0;0.0;0.002114289046513295;2.54831238037139e-05;0.0;0.0
260;apparaît;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0041614011946215805;0.0;0.0;0.0;0.0;0.004757291105137447;0.0;0.0
261;apparaître;0.0;0.0;0.0;0.0;0.0;0.0;0.0014203139849637233;0.0;0.001346491686899466;0.0014930866001659597;0.0;0.0;0.0;0.00273597252799436;0.0004556402193832761;0.00045030433429688835;0.0;0.0
262;appareil;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004659361530869916;0.0;0.0;0.0;0.0;0.001225036707566409;0.0;0.0
263;apparement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006484961961922619;0.0;0.0;0.0;0.0;0.0;0.0057165615517524035;0.0;0.0
264;apparemment;0.0;0.0004980372977722573;0.0;0.0;0.0;0.0;0.0019756381399423394;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001356396707306;0.0;0.0
265;apparent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001053521460357311;0.010919330825612795;0.0;0.0;0.0;0.008658786295594172;0.0;0.0
266;apparition;0.0005039484219035643;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033712830515605628;0.0033230044362781838;0.00245242524959448;1.0949648141125019e-05;0.0;0.0;0.0;0.0;0.0;0.0004160210817035867
